"Date","Price","Open","High","Low","Vol.","Change %"
"01/19/2014","7,673.19","7,766.65","7,766.65","7,571.08","57.75M","-1.20%"
"01/16/2014","7,766.65","7,782.19","7,810.47","7,737.09","29.10M","-0.20%"
"01/15/2014","7,782.19","7,731.06","7,784.58","7,726.61","24.17M","0.66%"
"01/14/2014","7,731.06","7,778.09","7,778.09","7,717.20","30.13M","-0.60%"
"01/13/2014","7,778.09","7,806.49","7,806.49","7,711.89","49.07M","-0.36%"
"01/12/2014","7,806.49","7,801.08","7,815.28","7,724.51","44.96M","0.07%"
"01/09/2014","7,801.08","7,752.92","7,809.14","7,728.95","71.85M","0.62%"
"01/08/2014","7,752.92","7,648.06","7,757.53","7,641.65","71.73M","1.37%"
"01/07/2014","7,648.06","7,629.96","7,667.15","7,574.11","64.95M","0.24%"
"01/06/2014","7,629.96","7,719.68","7,719.68","7,614.69","38.80M","-1.16%"
"01/05/2014","7,719.68","7,712.17","7,738.14","7,682.25","32.24M","0.10%"
"01/02/2014","7,712.17","7,665.87","7,722.49","7,641.44","44.47M","0.60%"
"01/01/2014","7,665.87","7,545.50","7,667.43","7,541.91","53.46M","1.60%"
"12/31/2013","7,545.50","7,498.47","7,547.95","7,498.47","32.90M","0.63%"
"12/30/2013","7,498.47","7,462.97","7,510.62","7,456.21","37.41M","0.48%"
"12/29/2013","7,462.97","7,423.31","7,462.97","7,409.51","20.47M","0.53%"
"12/26/2013","7,423.31","7,411.90","7,433.65","7,402.54","30.72M","0.15%"
"12/25/2013","7,411.90","7,406.60","7,426.26","7,373.25","38.56M","0.07%"
"12/24/2013","7,406.60","7,428.18","7,459.37","7,388.03","48.68M","-0.29%"
"12/23/2013","7,428.18","7,410.94","7,429.66","7,392.18","49.55M","0.23%"
"12/22/2013","7,410.94","7,424.56","7,446.29","7,393.71","46.82M","-0.18%"
"12/19/2013","7,424.56","7,317.13","7,425.50","7,317.13","51.82M","1.47%"
"12/18/2013","7,317.13","7,314.03","7,340.13","7,303.08","27.76M","0.04%"
"12/17/2013","7,314.03","7,316.64","7,336.32","7,275.87","56.00M","-0.04%"
"12/16/2013","7,316.64","7,313.64","7,340.54","7,289.95","35.51M","0.04%"
"12/15/2013","7,313.64","7,255.68","7,336.51","7,255.68","49.45M","0.80%"
"12/12/2013","7,255.68","7,264.58","7,264.58","7,212.71","12.17M","-0.12%"
"12/11/2013","7,264.58","7,264.94","7,274.03","7,225.77","27.77M","0.00%"
"12/10/2013","7,264.94","7,198.14","7,265.18","7,197.44","44.54M","0.93%"
"12/09/2013","7,198.14","7,156.36","7,208.12","7,156.36","25.06M","0.58%"
"12/08/2013","7,156.36","7,079.91","7,166.72","7,079.91","36.50M","1.08%"
"12/05/2013","7,079.91","7,050.93","7,082.27","7,025.26","45.76M","0.41%"
"12/04/2013","7,050.93","7,048.76","7,058.00","7,002.47","27.06M","0.03%"
"12/03/2013","7,048.76","7,098.43","7,116.76","7,029.56","25.48M","-0.70%"
"12/02/2013","7,098.43","7,058.33","7,107.52","7,057.99","30.08M","0.57%"
"12/01/2013","7,058.33","7,086.84","7,087.71","7,036.92","25.35M","-0.40%"
"11/28/2013","7,086.84","7,057.75","7,117.33","7,057.75","23.16M","0.41%"
"11/27/2013","7,057.75","7,066.91","7,071.36","7,025.72","22.09M","-0.13%"
"11/26/2013","7,066.91","7,080.70","7,116.28","7,043.06","20.46M","-0.19%"
"11/25/2013","7,080.70","7,086.50","7,108.35","7,047.63","23.46M","-0.08%"
"11/24/2013","7,086.50","7,033.22","7,128.28","7,033.22","23.49M","0.76%"
"11/21/2013","7,033.22","7,045.36","7,054.18","7,021.37","18.34M","-0.17%"
"11/20/2013","7,045.36","7,056.68","7,065.10","7,018.32","17.90M","-0.16%"
"11/19/2013","7,056.68","7,089.22","7,092.71","7,033.69","37.71M","-0.46%"
"11/18/2013","7,089.22","7,116.81","7,146.04","7,072.85","24.84M","-0.39%"
"11/17/2013","7,116.81","7,061.69","7,187.82","7,061.69","36.66M","0.78%"
"11/14/2013","7,061.69","7,031.27","7,081.61","7,024.50","36.63M","0.43%"
"11/13/2013","7,031.27","7,052.68","7,094.42","7,023.29","38.39M","-0.30%"
"11/12/2013","7,052.68","6,927.00","7,058.55","6,922.27","53.72M","1.81%"
"11/11/2013","6,927.00","6,873.52","6,935.95","6,855.31","30.88M","0.78%"
"11/10/2013","6,873.52","6,876.87","6,886.06","6,832.84","23.30M","-0.05%"
"11/07/2013","6,876.87","6,837.03","6,880.77","6,826.39","41.59M","0.58%"
"11/06/2013","6,837.03","6,768.81","6,837.03","6,768.81","18.83M","1.01%"
"11/05/2013","6,768.81","6,664.49","6,780.46","6,657.39","38.61M","1.57%"
"11/04/2013","6,664.49","6,663.29","6,684.02","6,636.63","30.69M","0.02%"
"11/03/2013","6,663.29","6,664.65","6,694.58","6,649.82","28.72M","-0.02%"
"10/31/2013","6,664.65","6,643.40","6,692.74","6,606.77","38.55M","0.32%"
"10/30/2013","6,643.40","6,564.56","6,651.04","6,542.75","34.68M","1.20%"
"10/29/2013","6,564.56","6,631.48","6,631.48","6,534.59","25.30M","-1.01%"
"10/28/2013","6,631.48","6,681.47","6,687.91","6,614.90","21.02M","-0.75%"
"10/27/2013","6,681.47","6,806.16","6,806.16","6,675.14","28.23M","-1.83%"
"10/24/2013","6,806.16","6,763.22","6,810.39","6,753.35","26.99M","0.63%"
"10/23/2013","6,763.22","6,753.62","6,784.96","6,733.59","28.59M","0.14%"
"10/22/2013","6,753.62","6,749.75","6,832.97","6,730.83","40.21M","0.06%"
"10/21/2013","6,749.75","6,755.80","6,761.88","6,663.98","71.33M","-0.09%"
"10/20/2013","6,755.80","6,436.27","6,777.32","6,436.27","90.05M","4.96%"
"10/10/2013","6,436.27","6,417.44","6,442.72","6,412.07","28.38M","0.29%"
"10/09/2013","6,417.44","6,372.81","6,417.44","6,354.14","14.44M","0.70%"
"10/08/2013","6,372.81","6,394.98","6,394.98","6,354.77","13.41M","-0.35%"
"10/07/2013","6,394.98","6,409.96","6,416.40","6,350.51","18.55M","-0.23%"
"10/06/2013","6,409.96","6,400.09","6,428.26","6,304.73","31.79M","0.15%"
"10/03/2013","6,400.09","6,380.17","6,412.94","6,371.02","22.03M","0.31%"
"10/02/2013","6,380.17","6,364.38","6,402.18","6,364.38","16.41M","0.25%"
"10/01/2013","6,364.38","6,323.58","6,377.29","6,314.48","21.01M","0.65%"
"09/30/2013","6,323.58","6,303.48","6,329.83","6,287.02","13.17M","0.32%"
"09/29/2013","6,303.48","6,333.12","6,348.43","6,288.11","18.43M","-0.47%"
"09/26/2013","6,333.12","6,357.59","6,374.64","6,317.91","23.61M","-0.38%"
"09/25/2013","6,357.59","6,375.62","6,396.81","6,354.19","19.46M","-0.28%"
"09/24/2013","6,375.62","6,408.15","6,426.36","6,373.26","20.39M","-0.51%"
"09/19/2013","6,408.15","6,374.06","6,431.48","6,374.06","30.61M","0.53%"
"09/18/2013","6,374.06","6,412.82","6,413.06","6,348.61","17.68M","-0.60%"
"09/17/2013","6,412.82","6,430.59","6,434.13","6,383.07","28.32M","-0.28%"
"09/16/2013","6,430.59","6,404.39","6,434.26","6,385.60","43.95M","0.41%"
"09/15/2013","6,404.39","6,291.97","6,410.31","6,291.97","44.90M","1.79%"
"09/12/2013","6,291.97","6,267.05","6,294.18","6,242.48","15.74M","0.40%"
"09/11/2013","6,267.05","6,286.86","6,302.97","6,262.34","13.39M","-0.32%"
"09/10/2013","6,286.86","6,149.20","6,308.99","6,149.20","30.58M","2.24%"
"09/09/2013","6,149.20","6,146.34","6,160.73","6,103.68","15.59M","0.05%"
"09/08/2013","6,146.34","6,125.86","6,198.59","6,125.86","11.68M","0.33%"
"09/05/2013","6,125.86","6,135.73","6,171.73","6,057.67","18.89M","-0.16%"
"09/04/2013","6,135.73","6,239.32","6,239.32","6,128.66","16.56M","-1.66%"
"09/03/2013","6,239.32","6,276.94","6,332.45","6,197.77","26.73M","-0.60%"
"09/02/2013","6,276.94","6,231.01","6,285.58","6,209.91","22.01M","0.74%"
"09/01/2013","6,231.01","6,152.06","6,241.90","6,152.06","20.76M","1.28%"
"08/29/2013","6,152.06","6,162.60","6,229.58","6,148.06","21.22M","-0.17%"
"08/28/2013","6,162.60","6,103.69","6,163.37","6,017.73","29.64M","0.97%"
"08/27/2013","6,103.69","6,323.20","6,323.20","6,088.53","35.91M","-3.47%"
"08/26/2013","6,323.20","6,393.86","6,394.40","6,299.78","24.36M","-1.11%"
"08/25/2013","6,393.86","6,453.66","6,467.26","6,389.16","22.00M","-0.93%"
"08/22/2013","6,453.66","6,470.41","6,482.25","6,447.82","22.37M","-0.26%"
"08/21/2013","6,470.41","6,454.37","6,486.71","6,441.20","29.36M","0.25%"
"08/20/2013","6,454.37","6,450.97","6,508.49","6,432.91","27.91M","0.05%"
"08/19/2013","6,450.97","6,459.82","6,462.07","6,397.93","25.12M","-0.14%"
"08/18/2013","6,459.82","6,389.44","6,474.64","6,387.17","29.81M","1.10%"
"08/15/2013","6,389.44","6,335.83","6,402.32","6,318.57","33.02M","0.85%"
"08/14/2013","6,335.83","6,336.91","6,341.18","6,305.36","36.81M","-0.02%"
"08/13/2013","6,336.91","6,267.05","6,350.74","6,267.05","39.59M","1.11%"
"08/05/2013","6,267.05","6,183.98","6,280.70","6,176.52","50.41M","1.34%"
"08/04/2013","6,183.98","6,145.45","6,188.58","6,145.45","20.44M","0.63%"
"08/01/2013","6,145.45","6,147.58","6,163.30","6,124.33","15.11M","-0.03%"
"07/31/2013","6,147.58","6,144.93","6,159.27","6,129.34","20.46M","0.04%"
"07/30/2013","6,144.93","6,122.80","6,149.98","6,096.19","16.36M","0.36%"
"07/29/2013","6,122.80","6,115.93","6,122.80","6,089.42","14.20M","0.11%"
"07/28/2013","6,115.93","6,125.79","6,130.66","6,099.36","13.05M","-0.16%"
"07/25/2013","6,125.79","6,116.16","6,125.79","6,100.58","11.53M","0.16%"
"07/24/2013","6,116.16","6,134.07","6,147.50","6,106.54","15.35M","-0.29%"
"07/23/2013","6,134.07","6,124.96","6,162.79","6,121.63","22.05M","0.15%"
"07/22/2013","6,124.96","6,081.11","6,134.65","6,070.30","18.50M","0.72%"
"07/21/2013","6,081.11","6,069.29","6,090.13","5,990.26","18.52M","0.19%"
"07/18/2013","6,069.29","6,081.61","6,083.52","6,049.39","16.07M","-0.20%"
"07/17/2013","6,081.61","6,128.20","6,128.20","6,038.00","26.27M","-0.76%"
"07/16/2013","6,128.20","6,188.23","6,188.23","6,119.32","18.55M","-0.97%"
"07/15/2013","6,188.23","6,243.71","6,243.71","6,172.86","18.32M","-0.89%"
"07/14/2013","6,243.71","6,200.38","6,243.71","6,200.38","16.33M","0.70%"
"07/11/2013","6,200.38","6,204.14","6,219.45","6,186.62","10.50M","-0.06%"
"07/10/2013","6,204.14","6,203.48","6,217.68","6,183.39","10.76M","0.01%"
"07/09/2013","6,203.48","6,176.02","6,223.09","6,176.02","14.78M","0.44%"
"07/08/2013","6,176.02","6,171.83","6,214.81","6,170.08","21.53M","0.07%"
"07/07/2013","6,171.83","6,129.60","6,188.33","6,129.60","23.96M","0.69%"
"07/04/2013","6,129.60","6,063.57","6,129.60","6,063.57","17.31M","1.09%"
"07/03/2013","6,063.57","6,080.65","6,099.77","6,061.12","13.43M","-0.28%"
"07/02/2013","6,080.65","6,075.15","6,112.14","6,062.09","20.07M","0.09%"
"07/01/2013","6,075.15","6,008.49","6,082.85","6,004.24","17.97M","1.11%"
"06/30/2013","6,008.49","6,026.63","6,026.63","5,984.24","8.86M","-0.30%"
"06/26/2013","6,026.63","6,034.39","6,041.56","6,010.81","11.10M","-0.13%"
"06/25/2013","6,034.39","6,039.08","6,052.36","6,020.94","12.70M","-0.08%"
"06/24/2013","6,039.08","6,094.95","6,094.95","6,019.28","15.49M","-0.92%"
"06/23/2013","6,094.95","6,065.34","6,095.98","6,063.79","16.01M","0.49%"
"06/22/2013","6,065.34","6,116.01","6,116.01","6,029.73","17.80M","-0.83%"
"06/19/2013","6,116.01","6,103.49","6,121.87","6,064.19","19.76M","0.21%"
"06/18/2013","6,103.49","6,048.52","6,104.46","6,048.52","23.52M","0.91%"
"06/17/2013","6,048.52","5,953.48","6,066.54","5,953.48","22.30M","1.60%"
"06/16/2013","5,953.48","5,948.45","5,989.86","5,897.46","27.71M","0.08%"
"06/15/2013","5,948.45","6,182.68","6,182.68","5,880.61","48.36M","-3.57%"
"06/12/2013","6,168.38","6,161.59","6,179.49","6,143.37","14.92M","0.11%"
"06/11/2013","6,161.59","6,188.44","6,192.03","6,153.38","25.42M","-0.43%"
"06/10/2013","6,188.44","6,206.15","6,212.75","6,179.07","26.35M","-0.29%"
"06/09/2013","6,206.15","6,217.68","6,218.05","6,173.39","16.41M","-0.19%"
"06/08/2013","6,217.68","6,194.24","6,246.95","6,194.24","24.06M","0.38%"
"06/05/2013","6,194.24","6,179.37","6,202.39","6,156.70","39.99M","0.24%"
"06/04/2013","6,179.37","6,157.68","6,205.59","6,157.68","42.09M","0.35%"
"06/03/2013","6,157.68","6,121.53","6,167.11","6,106.77","29.83M","0.59%"
"06/02/2013","6,121.53","6,103.27","6,134.17","6,090.50","23.65M","0.30%"
"06/01/2013","6,103.27","6,083.42","6,103.27","6,035.76","16.63M","0.33%"
"05/29/2013","6,083.42","6,111.16","6,115.50","6,080.99","16.24M","-0.45%"
"05/28/2013","6,111.16","6,096.89","6,119.06","6,088.29","16.49M","0.23%"
"05/27/2013","6,096.89","6,086.28","6,101.48","6,064.47","11.58M","0.17%"
"05/26/2013","6,086.28","6,088.26","6,103.75","6,078.45","13.07M","-0.03%"
"05/25/2013","6,088.26","6,133.03","6,133.03","6,062.21","16.98M","-0.73%"
"05/22/2013","6,133.03","6,141.13","6,147.19","6,112.63","15.83M","-0.13%"
"05/21/2013","6,141.13","6,081.49","6,151.31","6,081.49","24.17M","0.98%"
"05/20/2013","6,081.49","6,064.83","6,120.67","6,064.48","30.03M","0.27%"
"05/19/2013","6,064.83","6,011.44","6,076.70","6,006.92","40.21M","0.89%"
"05/18/2013","6,011.44","5,959.72","6,011.44","5,959.72","27.36M","0.87%"
"05/15/2013","5,959.72","5,959.70","5,977.95","5,924.60","23.23M","0.00%"
"05/14/2013","5,959.70","5,913.25","5,991.08","5,910.45","36.11M","0.79%"
"05/13/2013","5,913.25","5,932.85","5,932.85","5,883.99","20.33M","-0.33%"
"05/12/2013","5,932.85","5,934.23","5,951.60","5,920.43","15.38M","-0.02%"
"05/11/2013","5,934.23","5,918.66","5,950.15","5,918.66","12.04M","0.26%"
"05/08/2013","5,918.66","5,890.62","5,927.92","5,890.62","14.89M","0.48%"
"05/07/2013","5,890.62","5,888.66","5,898.07","5,872.35","8.19M","0.03%"
"05/06/2013","5,888.66","5,910.97","5,923.36","5,877.29","11.13M","-0.38%"
"05/05/2013","5,910.97","5,928.29","5,930.66","5,899.51","12.91M","-0.29%"
"05/04/2013","5,928.29","5,870.46","5,928.29","5,870.46","15.31M","0.99%"
"05/01/2013","5,870.46","5,858.46","5,875.37","5,839.95","14.60M","0.20%"
"04/30/2013","5,858.46","5,853.42","5,865.19","5,848.50","10.22M","0.09%"
"04/29/2013","5,853.42","5,869.56","5,869.56","5,842.01","16.73M","-0.27%"
"04/28/2013","5,869.56","5,860.33","5,869.56","5,838.54","11.99M","0.16%"
"04/27/2013","5,860.33","5,877.46","5,897.58","5,852.51","16.54M","-0.29%"
"04/24/2013","5,877.46","5,884.62","5,902.94","5,861.70","15.73M","-0.12%"
"04/23/2013","5,884.62","5,904.62","5,908.17","5,857.66","20.97M","-0.34%"
"04/22/2013","5,904.62","5,868.00","5,905.11","5,846.08","18.60M","0.62%"
"04/21/2013","5,868.00","5,862.14","5,880.18","5,846.40","16.80M","0.10%"
"04/20/2013","5,862.14","5,871.29","5,871.29","5,836.86","20.11M","-0.16%"
"04/17/2013","5,871.29","5,867.80","5,899.60","5,831.25","23.69M","0.06%"
"04/16/2013","5,867.80","5,926.26","5,926.26","5,815.18","16.68M","-0.99%"
"04/15/2013","5,926.26","5,995.14","5,997.53","5,908.75","18.16M","-1.15%"
"04/14/2013","5,995.14","6,097.54","6,097.54","5,970.93","17.44M","-1.68%"
"04/13/2013","6,097.54","6,142.44","6,157.79","6,079.70","17.86M","-0.73%"
"04/10/2013","6,142.44","6,116.69","6,162.26","6,116.69","22.91M","0.42%"
"04/09/2013","6,116.69","6,125.23","6,133.55","6,103.14","16.85M","-0.14%"
"04/08/2013","6,125.23","6,115.99","6,142.46","6,106.53","16.81M","0.15%"
"04/07/2013","6,115.99","6,179.98","6,179.98","6,089.35","18.66M","-1.04%"
"04/06/2013","6,179.98","6,220.34","6,222.73","6,147.86","18.63M","-0.65%"
"04/03/2013","6,220.34","6,192.30","6,229.89","6,176.98","17.24M","0.45%"
"04/02/2013","6,192.30","6,216.31","6,216.31","6,174.42","17.59M","-0.39%"
"04/01/2013","6,216.31","6,176.63","6,223.03","6,172.68","18.11M","0.64%"
"03/31/2013","6,176.63","6,226.27","6,226.27","6,149.29","14.59M","-0.80%"
"03/30/2013","6,226.27","6,268.21","6,277.26","6,184.50","14.35M","-0.67%"
"03/27/2013","6,268.21","6,267.11","6,279.00","6,235.72","19.00M","0.02%"
"03/26/2013","6,267.11","6,239.71","6,305.40","6,223.53","21.48M","0.44%"
"03/25/2013","6,239.71","6,217.17","6,242.43","6,205.04","25.32M","0.36%"
"03/24/2013","6,217.17","6,136.89","6,233.83","6,136.89","25.32M","1.31%"
"03/23/2013","6,136.89","6,120.66","6,153.06","6,119.46","20.93M","0.27%"
"03/20/2013","6,120.66","6,075.50","6,120.66","6,075.50","13.59M","0.74%"
"03/19/2013","6,075.50","6,066.49","6,094.87","6,066.49","18.70M","0.15%"
"03/18/2013","6,066.49","6,070.49","6,073.89","6,034.53","17.13M","-0.07%"
"03/17/2013","6,070.49","6,043.31","6,079.97","6,016.96","18.80M","0.45%"
"03/16/2013","6,043.31","6,017.05","6,062.61","6,017.05","14.71M","0.44%"
"03/13/2013","6,017.05","5,995.47","6,023.19","5,982.03","10.49M","0.36%"
"03/12/2013","5,995.47","6,015.93","6,015.93","5,982.42","13.87M","-0.34%"
"03/11/2013","6,015.93","6,006.27","6,031.48","5,993.47","12.20M","0.16%"
"03/10/2013","6,006.27","6,030.02","6,048.03","5,999.48","12.19M","-0.39%"
"03/09/2013","6,030.02","5,985.98","6,066.94","5,985.98","15.85M","0.74%"
"03/06/2013","5,985.98","5,934.02","5,997.44","5,934.02","15.94M","0.88%"
"03/05/2013","5,934.02","5,910.20","5,944.57","5,905.47","14.51M","0.40%"
"03/04/2013","5,910.20","5,915.10","5,922.50","5,880.60","13.97M","-0.08%"
"03/03/2013","5,915.10","5,942.12","5,964.32","5,912.02","20.90M","-0.45%"
"03/02/2013","5,942.12","5,916.14","5,948.91","5,916.14","9.35M","0.44%"
"02/27/2013","5,916.14","5,923.31","5,954.28","5,913.94","11.36M","-0.12%"
"02/26/2013","5,923.31","5,984.23","5,984.23","5,918.23","13.34M","-1.02%"
"02/25/2013","5,984.23","5,990.31","6,010.93","5,973.14","13.96M","-0.10%"
"02/24/2013","5,990.31","5,987.29","6,006.08","5,977.38","13.71M","0.05%"
"02/23/2013","5,987.29","5,991.16","5,997.78","5,972.75","12.02M","-0.06%"
"02/20/2013","5,991.16","5,967.82","5,994.63","5,961.79","12.12M","0.39%"
"02/19/2013","5,967.82","6,010.19","6,010.19","5,949.45","13.43M","-0.70%"
"02/18/2013","6,010.19","6,020.99","6,033.54","5,986.14","17.00M","-0.18%"
"02/17/2013","6,020.99","6,054.97","6,054.97","6,016.30","29.27M","-0.56%"
"02/16/2013","6,054.97","6,033.15","6,060.82","6,026.44","21.98M","0.36%"
"02/13/2013","6,033.15","6,040.72","6,050.26","6,025.67","18.61M","-0.13%"
"02/12/2013","6,040.72","6,030.01","6,044.72","6,010.65","11.90M","0.18%"
"02/11/2013","6,030.01","6,015.06","6,036.96","6,004.37","13.09M","0.25%"
"02/10/2013","6,015.06","5,994.93","6,027.62","5,994.81","10.37M","0.34%"
"02/09/2013","5,994.93","5,970.11","6,005.71","5,959.90","11.01M","0.42%"
"02/06/2013","5,970.11","5,999.01","6,036.07","5,965.02","13.04M","-0.48%"
"02/05/2013","5,999.01","6,023.64","6,023.64","5,961.50","15.99M","-0.41%"
"02/04/2013","6,023.64","6,041.90","6,048.26","6,009.20","11.16M","-0.30%"
"02/03/2013","6,041.90","6,055.32","6,055.32","6,017.78","13.14M","-0.22%"
"02/02/2013","6,055.32","6,036.92","6,071.26","6,036.15","17.41M","0.30%"
"01/30/2013","6,036.92","6,013.28","6,038.82","6,007.82","17.11M","0.39%"
"01/29/2013","6,013.28","6,010.85","6,024.42","5,992.10","15.45M","0.04%"
"01/28/2013","6,010.85","6,006.39","6,033.69","5,999.53","15.01M","0.07%"
"01/27/2013","6,006.39","6,015.22","6,016.57","5,993.57","13.84M","-0.15%"
"01/26/2013","6,015.22","5,989.60","6,024.48","5,984.80","12.85M","0.43%"
"01/23/2013","5,989.60","5,979.93","5,997.88","5,944.20","14.84M","0.16%"
"01/22/2013","5,979.93","5,991.46","5,991.46","5,961.55","12.87M","-0.19%"
"01/21/2013","5,991.46","6,041.11","6,042.31","5,966.26","26.73M","-0.82%"
"01/20/2013","6,041.11","6,049.08","6,061.98","6,031.78","13.36M","-0.13%"
"01/19/2013","6,049.08","6,075.20","6,079.68","6,037.75","16.89M","-0.43%"
"01/16/2013","6,075.20","6,054.42","6,075.20","6,039.79","14.69M","0.34%"
"01/15/2013","6,054.42","6,070.49","6,081.13","6,031.29","18.23M","-0.26%"
"01/14/2013","6,070.49","6,092.18","6,111.33","6,065.58","18.35M","-0.36%"
"01/13/2013","6,092.18","6,146.23","6,146.23","6,080.13","28.85M","-0.88%"
"01/12/2013","6,146.23","6,158.27","6,179.17","6,143.89","24.97M","-0.20%"
"01/09/2013","6,158.27","6,100.90","6,163.16","6,100.31","26.37M","0.94%"
"01/08/2013","6,100.90","6,081.82","6,104.41","6,064.13","30.59M","0.31%"
"01/07/2013","6,081.82","6,074.86","6,099.96","6,054.74","32.60M","0.11%"
"01/06/2013","6,074.86","6,090.45","6,102.47","6,051.70","29.78M","-0.26%"
"01/05/2013","6,090.45","6,049.88","6,105.99","6,049.88","29.48M","0.67%"
"01/02/2013","6,049.88","5,958.71","6,057.67","5,958.71","34.32M","1.53%"
"01/01/2013","5,958.71","5,856.40","5,966.26","5,856.40","16.80M","1.75%"
"12/31/2012","5,856.40","5,863.35","5,872.55","5,828.96","12.81M","-0.12%"
"12/30/2012","5,863.35","5,886.25","5,896.85","5,848.12","14.11M","-0.39%"
"12/29/2012","5,886.25","5,912.11","5,928.28","5,884.22","14.22M","-0.44%"
"12/26/2012","5,912.11","5,908.80","5,914.45","5,878.89","14.77M","0.06%"
"12/25/2012","5,908.80","5,914.72","5,959.33","5,891.12","26.34M","-0.10%"
"12/24/2012","5,914.72","5,930.97","5,933.56","5,890.38","14.66M","-0.27%"
"12/23/2012","5,930.97","5,947.38","5,947.38","5,915.83","16.76M","-0.28%"
"12/22/2012","5,947.38","5,968.28","5,968.28","5,915.54","20.15M","-0.35%"
"12/19/2012","5,968.28","5,951.42","5,982.86","5,951.42","15.91M","0.28%"
"12/18/2012","5,951.42","5,974.49","5,998.80","5,939.70","23.49M","-0.39%"
"12/17/2012","5,974.49","5,929.52","5,988.74","5,915.30","30.27M","0.76%"
"12/16/2012","5,929.52","5,875.44","5,931.07","5,854.98","21.73M","0.92%"
"12/15/2012","5,875.44","5,813.51","5,875.44","5,813.51","17.11M","1.07%"
"12/12/2012","5,813.51","5,816.69","5,836.09","5,797.81","16.05M","-0.05%"
"12/11/2012","5,816.69","5,787.13","5,820.17","5,769.74","14.46M","0.51%"
"12/10/2012","5,787.13","5,846.60","5,846.60","5,771.35","19.20M","-1.02%"
"12/09/2012","5,846.60","5,793.10","5,862.40","5,793.10","17.55M","0.92%"
"12/08/2012","5,793.10","5,753.38","5,839.65","5,753.38","16.92M","0.69%"
"12/05/2012","5,753.38","5,738.88","5,761.35","5,723.40","26.67M","0.25%"
"12/04/2012","5,738.88","5,766.17","5,768.86","5,708.29","17.86M","-0.47%"
"12/03/2012","5,766.17","5,725.90","5,783.93","5,725.90","28.66M","0.70%"
"12/02/2012","5,725.90","5,695.85","5,736.61","5,676.04","15.09M","0.53%"
"12/01/2012","5,695.85","5,562.70","5,702.33","5,562.70","20.19M","2.39%"
